BIZ,DEP,SEC,Module,Code_Course,Course_Content,Course_Name,Position
TECH,PRO,UU,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Foreman
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",Foreman
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-008,"ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ","ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ",Foreman
TECH,PRO,UU,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Foreman
TECH,PRO,UU,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Foreman
TECH,PRO,UU,"Basic Skill",PDUU-001," Plant Overview and General"," Plant Overview and General",Foreman
TECH,PRO,UU,"Basic Skill",PDUU-002,ความปลอดภัยในการปฏิบัติงานการผลิต,ความปลอดภัยในการปฏิบัติงานการผลิต,Foreman
TECH,PRO,UU,"Basic Skill",PDUU-003,ความปลอดภัยในการทำงานกับสารเคมีอันตราย,ความปลอดภัยในการทำงานกับสารเคมีอันตราย,Foreman
TECH,PRO,UU,"Basic Skill",PDUU-004,"การควบคุมการผลิต Pre-MIX RESIN","การควบคุมการผลิต Pre-MIX RESIN",Foreman
TECH,PRO,UU,"Basic Skill",PDUU-006,"การตรวจเช็คระบบ Utility","การตรวจเช็คระบบ Utility",Foreman
TECH,PRO,UU,"Basic Skill",PDUU-005,"การควบคุมการผลิต ISOCYANATE BLEND","การควบคุมการผลิต ISOCYANATE BLEND",Foreman
TECH,PRO,UU,"Basic Skill",PDUU-010,"การควบคุมการผลิต Pre-POLYMER","การควบคุมการผลิต Pre-POLYMER",Foreman
TECH,PRO,UU,"Basic Skill",PDUU-007,"การควบคุมการผลิต Pre-MIX RESIN ( For Foreman )","การควบคุมการผลิต Pre-MIX RESIN ( For Foreman )",Foreman
TECH,PRO,UU,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Foreman
TECH,PRO,UU,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Foreman
TECH,PRO,UU,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Foreman
TECH,PRO,UU,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Foreman
TECH,PRO,UU,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Foreman
TECH,PRO,UU,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Foreman
TECH,PRO,UU,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Foreman
TECH,PRO,UU,"Basic Skill",PDUU-005,"การควบคุมการผลิต ISOCYANATE BLEND","การควบคุมการผลิต ISOCYANATE BLEND",Opr
TECH,PRO,UU,"Basic Skill",PDUU-004,"การควบคุมการผลิต Pre-MIX RESIN","การควบคุมการผลิต Pre-MIX RESIN",Opr
TECH,PRO,UU,"Basic Skill",PDUU-002,ความปลอดภัยในการปฏิบัติงานการผลิต,ความปลอดภัยในการปฏิบัติงานการผลิต,Opr
TECH,PRO,UU,"Basic Skill",PDUU-003,ความปลอดภัยในการทำงานกับสารเคมีอันตราย,ความปลอดภัยในการทำงานกับสารเคมีอันตราย,Opr
TECH,PRO,UU,"Basic Skill",PDUU-001," Plant Overview and General"," Plant Overview and General",Opr
TECH,PRO,UU,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Opr
TECH,PRO,UU,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Opr
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",Opr
TECH,PRO,UU,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Opr
TECH,PRO,UU,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Opr
TECH,PRO,UU,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Opr
TECH,PRO,UU,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Opr
TECH,PRO,UU,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Opr
TECH,PRO,UU,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Opr
TECH,PRO,UU,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Opr
TECH,PRO,UU,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Opr
TECH,PRO,UU,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Opr
TECH,PRO,UU,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Opr
TECH,PRO,UU,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Opr
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",Opr
TECH,PRO,UU,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Opr
TECH,PRO,UU,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Opr
TECH,PRO,UU,"Basic Skill",PDUU-001," Plant Overview and General"," Plant Overview and General",Opr
TECH,PRO,UU,"Basic Skill",PDUU-003,ความปลอดภัยในการทำงานกับสารเคมีอันตราย,ความปลอดภัยในการทำงานกับสารเคมีอันตราย,Opr
TECH,PRO,UU,"Basic Skill",PDUU-002,ความปลอดภัยในการปฏิบัติงานการผลิต,ความปลอดภัยในการปฏิบัติงานการผลิต,Opr
TECH,PRO,UU,"Basic Skill",PDUU-004,"การควบคุมการผลิต Pre-MIX RESIN","การควบคุมการผลิต Pre-MIX RESIN",Opr
TECH,PRO,UU,"Basic Skill",PDUU-005,"การควบคุมการผลิต ISOCYANATE BLEND","การควบคุมการผลิต ISOCYANATE BLEND",Opr
TECH,PRO,UU,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Opr
TECH,PRO,UU,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Opr
TECH,PRO,UU,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Opr
TECH,PRO,UU,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Opr
TECH,PRO,UU,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Opr
TECH,PRO,UU,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Opr
TECH,PRO,UU,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Opr
TECH,PRO,UU,"Basic Skill",PDUU-006,"การตรวจเช็คระบบ Utility","การตรวจเช็คระบบ Utility",C
TECH,PRO,UU,"Basic Skill",PDUU-005,"การควบคุมการผลิต ISOCYANATE BLEND","การควบคุมการผลิต ISOCYANATE BLEND",C
TECH,PRO,UU,"Basic Skill",PDUU-008,การเตรียมการผลิต,การเตรียมการผลิต,C
TECH,PRO,UU,"Basic Skill",PDUU-009,"การควบคุมการผลิต Pre-MIX RESIN ( For AC Level )","การควบคุมการผลิต Pre-MIX RESIN ( For AC Level )",C
TECH,PRO,UU,"Basic Skill",PDUU-003,ความปลอดภัยในการทำงานกับสารเคมีอันตราย,ความปลอดภัยในการทำงานกับสารเคมีอันตราย,C
TECH,PRO,UU,"Basic Skill",PDUU-002,ความปลอดภัยในการปฏิบัติงานการผลิต,ความปลอดภัยในการปฏิบัติงานการผลิต,C
TECH,PRO,UU,"Basic Skill",PDUU-001," Plant Overview and General"," Plant Overview and General",C
TECH,PRO,UU,"SHE & Q Skill",SHE-004,"Safety Officer for Supervisor (จป.หัวหน้างาน )","เจ้าหน้าที่ความปลอดภัยในการทำงานระดับหัวหน้างาน (Safety Officer for Supervisor level)",C
TECH,PRO,UU,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,C
TECH,PRO,UU,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",C
TECH,PRO,UU,"Basic Skill",PDUU-011,การรวบรวมเอกสารการผลิตและสรุปยอดการผลิต,การรวบรวมเอกสารการผลิตและสรุปยอดการผลิต,C
TECH,PRO,UU,"Basic Skill",PDUU-010,"การควบคุมการผลิต Pre-POLYMER","การควบคุมการผลิต Pre-POLYMER",C
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",C
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-004,"ความรู้เกี่ยวกับกฎระเบียบ ข้อบังคับด้านมาตรฐานผลิตภัณฑ์ (Regulations) ","ความรู้เกี่ยวกับกฎระเบียบ ข้อบังคับด้านมาตรฐานผลิตภัณฑ์ (Regulations) ",C
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-006,"ความรู้ และทักษะงานวิศวอุตสาหการ (Industrial Engineering)","Knowledge of P&ID",C
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-003,"ความรู้ และทักษะงานวิศวกรรมเคมี (Chemical Engineering) ","Chemical Knowledge & Equipment (P&ID)",C
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-011,"ทักษะการบริหารจัดการงาน Utility (Utility Management) ","ทักษะการบริหารจัดการงาน Utility 
(Utility Management) ",C
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-008,"ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ","ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ",C
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-009,"ทักษะการจัดการข้อร้องเรียน และปัญหาคุณภาพสินค้า (Complain Management) ","ทักษะการจัดการข้อร้องเรียน และปัญหาคุณภาพสินค้า 
(Complain Management) ",C
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-010,"ทักษะการตรวจสอบคุณภาพ 
(Quality Inspection Skill) ","Quality Awareness & Problem",C
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-012,"ทักษะการบริหารต้นทุนการผลิต 
(Cost Management)","Cost Management",C
TECH,PRO,UU,"Technical Skill ( Job Family )",TC-011,"ทักษะการบริหารจัดการงาน Utility (Utility Management) ","ทักษะการบริหารจัดการงาน Utility 
(Utility Management) ",C
TECH,PRO,UU,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",C
TECH,PRO,UU,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",C
TECH,PRO,UU,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",C
TECH,PRO,UU,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,C
TECH,PRO,UU,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",C
TECH,PRO,UU,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",C
TECH,PRO,UU,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",C
TECH,PRO,UU,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,C
TECH,PRO,UU,"Leadership Skill ( Managerial Competency )",MC-TL-001-3,"Team Leadership ( TL)","Emotional intelligence for leadership",C
TECH,PRO,UU,"Leadership Skill ( Managerial Competency )",MC-TL-001-2,"Team Leadership ( TL)","Problem solving & decision making",C
TECH,PRO,UU,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",C
TECH,PRO,UU,"Leadership Skill ( Managerial Competency )",MC-TL-001-1,"Team Leadership ( TL)","Positive psychology for leadership",C
TECH,PRO,ALL,"Basic Skill",PDUU-010,"การควบคุมการผลิต Pre-POLYMER","การควบคุมการผลิต Pre-POLYMER",SMG
TECH,PRO,ALL,"Basic Skill",PDUU-011,การรวบรวมเอกสารการผลิตและสรุปยอดการผลิต,การรวบรวมเอกสารการผลิตและสรุปยอดการผลิต,SMG
TECH,PRO,ALL,"Basic Skill",PDUTE-001,"ความรู้เบื้องต้น Water Treatment system (ระบบน้ำดี)","ความรู้เบื้องต้น Water Treatment system 
(ระบบน้ำดี)",SMG
TECH,PRO,ALL,"Basic Skill",PDUTE-002,"ความรู้เบื้องต้น Waste Water Treatment system (ระบบน้ำเสีย)","ความรู้เบื้องต้น Waste Water Treatment system (ระบบน้ำเสีย)",SMG
TECH,PRO,ALL,"Basic Skill",PDUTE-003,"ความรู้เบื้องต้น Boiler","ความรู้เบื้องต้น Boiler",SMG
TECH,PRO,ALL,"Basic Skill",PDUTE-005,"การควบคุมระบบ  UTILITY ภาพรวมทั้งหมด","การควบคุมระบบ  UTILITY ภาพรวมทั้งหมด",SMG
TECH,PRO,ALL,"Basic Skill",PDUTE-004,"การตรวจเช็คระบบ Utility ภาพรวมทั้งหมด","การตรวจเช็คระบบ Utility ภาพรวมทั้งหมด",SMG
TECH,PRO,ALL,"Basic Skill",PDUU-001," Plant Overview and General"," Plant Overview and General",SMG
TECH,PRO,ALL,"Basic Skill",PDIRW-009,"Operation Support","Operation Support",SMG
TECH,PRO,ALL,"Basic Skill",PDIRW-008,"(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า","(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า",SMG
TECH,PRO,ALL,"Basic Skill",PDIRW-006,"Multi Skill","Multi Skill",SMG
TECH,PRO,ALL,"Basic Skill",PDIRW-005,"Process Inspection","Process Inspection",SMG
TECH,PRO,ALL,"Basic Skill",PDUU-002,ความปลอดภัยในการปฏิบัติงานการผลิต,ความปลอดภัยในการปฏิบัติงานการผลิต,SMG
TECH,PRO,ALL,"Basic Skill",PDUU-003,ความปลอดภัยในการทำงานกับสารเคมีอันตราย,ความปลอดภัยในการทำงานกับสารเคมีอันตราย,SMG
TECH,PRO,ALL,"Basic Skill",PDUU-004,"การควบคุมการผลิต Pre-MIX RESIN","การควบคุมการผลิต Pre-MIX RESIN",SMG
TECH,PRO,ALL,"Basic Skill",PDUU-008,การเตรียมการผลิต,การเตรียมการผลิต,SMG
TECH,PRO,ALL,"Basic Skill",PDUU-009,"การควบคุมการผลิต Pre-MIX RESIN ( For AC Level )","การควบคุมการผลิต Pre-MIX RESIN ( For AC Level )",SMG
TECH,PRO,ALL,"Basic Skill",PDUU-006,"การตรวจเช็คระบบ Utility","การตรวจเช็คระบบ Utility",SMG
TECH,PRO,ALL,"Basic Skill",PDUU-007,"การควบคุมการผลิต Pre-MIX RESIN ( For Foreman )","การควบคุมการผลิต Pre-MIX RESIN ( For Foreman )",SMG
TECH,PRO,ALL,"Basic Skill",PDUU-005,"การควบคุมการผลิต ISOCYANATE BLEND","การควบคุมการผลิต ISOCYANATE BLEND",SMG
TECH,PRO,ALL,"Basic Skill",PDIRW-001," Plant Overview and General"," Plant Overview and General",SMG
TECH,PRO,ALL,"Basic Skill",PDIRW-002,"Support Activity","Support Activity",SMG
TECH,PRO,ALL,"Basic Skill",PDIRW-003,"DCS Operation","DCS Operation",SMG
TECH,PRO,ALL,"Basic Skill",PDIRW-004,"Field Operation","Field Operation",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-003,"DCS Operation","DCS Operation",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-002,"Support Activity","Support Activity",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-006,"Process Inspection of product( ESTAR , Vinyl , Polyester )","Process Inspection of product( ESTAR , Vinyl , Polyester )",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-005,"Field Operation","Field Operation",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-004,"(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า","(MCC Room) การใช้งานอุปกรณ์ต่างๆในห้องไฟฟ้า",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-007,"Process Inspection of product( Almatex & Olester  )","Process Inspection of product( Almatex & Olester  )",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-008,"Process Inspection of product ( Uvan   )","Process Inspection of product ( Uvan   )",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-009,"Packing Operation","Packing Operation",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-011,"NGK Operation","NGK Operation",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-010,"BMC Operation","BMC Operation",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-013,"Operation Support","Operation Support",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-012,"Multi Skill","Multi Skill",SMG
TECH,PRO,ALL,"Basic Skill",PDIRS-001," Plant Overview and General"," Plant Overview and General",SMG
TECH,PRO,ALL,"Leadership Skill ( Managerial Competency )",MC-PO-003-3,"Planning and Organization","Managing high performance",SMG
TECH,PRO,ALL,"Leadership Skill ( Managerial Competency )",MC-PO-003-1,"Planning and Organization","Effective organization communication",SMG
TECH,PRO,ALL,"Leadership Skill ( Managerial Competency )",MC-PO-003-2,"Planning and Organization","Strategic disciplines for change leader",SMG
TECH,PRO,UTE,"Basic Skill",PDUTE-005,"การควบคุมระบบ  UTILITY ภาพรวมทั้งหมด","การควบคุมระบบ  UTILITY ภาพรวมทั้งหมด",AC
TECH,PRO,UTE,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",AC
TECH,PRO,UTE,"Basic Skill",PDUTE-004,"การตรวจเช็คระบบ Utility ภาพรวมทั้งหมด","การตรวจเช็คระบบ Utility ภาพรวมทั้งหมด",AC
TECH,PRO,UTE,"Basic Skill",PDUTE-003,"ความรู้เบื้องต้น Boiler","ความรู้เบื้องต้น Boiler",AC
TECH,PRO,UTE,"Basic Skill",PDUTE-002,"ความรู้เบื้องต้น Waste Water Treatment system (ระบบน้ำเสีย)","ความรู้เบื้องต้น Waste Water Treatment system (ระบบน้ำเสีย)",AC
TECH,PRO,UTE,"Basic Skill",PDUTE-001,"ความรู้เบื้องต้น Water Treatment system (ระบบน้ำดี)","ความรู้เบื้องต้น Water Treatment system 
(ระบบน้ำดี)",AC
TECH,PRO,UTE,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,AC
TECH,PRO,UTE,"SHE & Q Skill",SHE-004,"Safety Officer for Supervisor (จป.หัวหน้างาน )","เจ้าหน้าที่ความปลอดภัยในการทำงานระดับหัวหน้างาน (Safety Officer for Supervisor level)",AC
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-011,"ทักษะการบริหารจัดการงาน Utility (Utility Management) ","ทักษะการบริหารจัดการงาน Utility 
(Utility Management) ",AC
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-012,"ทักษะการบริหารต้นทุนการผลิต 
(Cost Management)","Cost Management",AC
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-010,"ทักษะการตรวจสอบคุณภาพ 
(Quality Inspection Skill) ","Quality Awareness & Problem",AC
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-009,"ทักษะการจัดการข้อร้องเรียน และปัญหาคุณภาพสินค้า (Complain Management) ","ทักษะการจัดการข้อร้องเรียน และปัญหาคุณภาพสินค้า 
(Complain Management) ",AC
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-008,"ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ","ความรู้เกี่ยวกับระบบการจัดการ 
(System Management) ",AC
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-003,"ความรู้ และทักษะงานวิศวกรรมเคมี (Chemical Engineering) ","Chemical Knowledge & Equipment (P&ID)",AC
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-006,"ความรู้ และทักษะงานวิศวอุตสาหการ (Industrial Engineering)","Knowledge of P&ID",AC
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-004,"ความรู้เกี่ยวกับกฎระเบียบ ข้อบังคับด้านมาตรฐานผลิตภัณฑ์ (Regulations) ","ความรู้เกี่ยวกับกฎระเบียบ ข้อบังคับด้านมาตรฐานผลิตภัณฑ์ (Regulations) ",AC
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-001,"ความรู้เกี่ยวกับผลิตภัณฑ์ และคุณลักษณะเฉพาะของผลิตภัณฑ์ (Product Knowledge and Product Specification)","Chemical knowledge of (IR)-Chemical knowledge of I (UU)",AC
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-014,"ความรู้เกี่ยวกับระบบการจัดส่งสินค้า (Delivery System)","ความรู้เกี่ยวกับระบบการจัดส่งสินค้า 
(Delivery System)",AC
TECH,PRO,UTE,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",AC
TECH,PRO,UTE,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",AC
TECH,PRO,UTE,"Leadership Skill ( Managerial Competency )",MC-TL-001-3,"Team Leadership ( TL)","Emotional intelligence for leadership",AC
TECH,PRO,UTE,"Leadership Skill ( Managerial Competency )",MC-TL-001-1,"Team Leadership ( TL)","Positive psychology for leadership",AC
TECH,PRO,UTE,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",AC
TECH,PRO,UTE,"Leadership Skill ( Managerial Competency )",MC-TL-001-2,"Team Leadership ( TL)","Problem solving & decision making",AC
TECH,PRO,UTE,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,AC
TECH,PRO,UTE,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",AC
TECH,PRO,UTE,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",AC
TECH,PRO,UTE,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",AC
TECH,PRO,UTE,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,AC
TECH,PRO,UTE,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",AC
TECH,PRO,UTE,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Foreman
TECH,PRO,UTE,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Foreman
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-011,"ทักษะการบริหารจัดการงาน Utility (Utility Management) ","ทักษะการบริหารจัดการงาน Utility 
(Utility Management) ",Foreman
TECH,PRO,UTE,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Foreman
TECH,PRO,UTE,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Foreman
TECH,PRO,UTE,"Basic Skill",PDUTE-002,"ความรู้เบื้องต้น Waste Water Treatment system (ระบบน้ำเสีย)","ความรู้เบื้องต้น Waste Water Treatment system (ระบบน้ำเสีย)",Foreman
TECH,PRO,UTE,"Basic Skill",PDUTE-001,"ความรู้เบื้องต้น Water Treatment system (ระบบน้ำดี)","ความรู้เบื้องต้น Water Treatment system 
(ระบบน้ำดี)",Foreman
TECH,PRO,UTE,"Basic Skill",PDUTE-003,"ความรู้เบื้องต้น Boiler","ความรู้เบื้องต้น Boiler",Foreman
TECH,PRO,UTE,"Core - Competency Skill",CC-CL-003,"Change Leadership","Change Leadership",Foreman
TECH,PRO,UTE,"Core - Competency Skill",CC-INT-005,Initiatieve,Initiatieve,Foreman
TECH,PRO,UTE,"Core - Competency Skill",CC-CSO-004,"Customer Service Orientation","Customer Service Orientation",Foreman
TECH,PRO,UTE,"Core - Competency Skill",CC-TW-006,"Teamwork and cooperation ","Teamwork and cooperation ",Foreman
TECH,PRO,UTE,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Foreman
TECH,PRO,UTE,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Foreman
TECH,PRO,UTE,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Foreman
TECH,PRO,UTE,"Basic Skill",PDUTE-003,"ความรู้เบื้องต้น Boiler","ความรู้เบื้องต้น Boiler",Sr.Opr
TECH,PRO,UTE,"Basic Skill",PDUTE-001,"ความรู้เบื้องต้น Water Treatment system (ระบบน้ำดี)","ความรู้เบื้องต้น Water Treatment system 
(ระบบน้ำดี)",Sr.Opr
TECH,PRO,UTE,"Basic Skill",PDUTE-002,"ความรู้เบื้องต้น Waste Water Treatment system (ระบบน้ำเสีย)","ความรู้เบื้องต้น Waste Water Treatment system (ระบบน้ำเสีย)",Sr.Opr
TECH,PRO,UTE,"SHE & Q Skill",SHE-001,"การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ","การอบรมดับเพลิงขั้นต้น ( Basic Fire Fighting ) ",Sr.Opr
TECH,PRO,UTE,"SHE & Q Skill",SHE-002,"Safety for new comer ( ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่)",ความรู้เรื่องความปลอดภัยในการทำงานสำหรับพนักงานใหม่,Sr.Opr
TECH,PRO,UTE,"Technical Skill ( Job Family )",TC-011,"ทักษะการบริหารจัดการงาน Utility (Utility Management) ","ทักษะการบริหารจัดการงาน Utility 
(Utility Management) ",Sr.Opr
TECH,PRO,UTE,"Core - Competency Skill",CC-AT-002,"Analytical Thinking","Analytical Thinking",Sr.Opr
TECH,PRO,UTE,"Core - Competency Skill",CC-ACH-001,"Achievement Orientation","Achievement Orientation",Sr.Opr
TECH,PRO,UTE,"Functional - Competency Skill",FC-OC-008,"Organization Commitment","Organization Commitment",Sr.Opr
TECH,PRO,UTE,"Functional - Competency Skill",FC-FLX-003,Flexibility,Flexibility,Sr.Opr
TECH,PRO,UTE,"Functional - Competency Skill",FC-COQ-002,"Concern for Ordeer and Quality","Concern for Ordeer and Quality",Sr.Opr
